C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0015.mpx:11016,AI 017 - time: 16683.455 - 16906.261 (222.806sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0004.mpx:10000,LFP 001 - erased samples: 12977934 - 12977994 (64)(0.046sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0004.mpx:10256,SPK 001 - erased samples: 207645905 - 207646719 (2048)(0.092sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0004.mpx:11016,AI 017 - erased samples: 25955931 - 25955967 (64)(0.023sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0004.mpx:10000,LFP 001 - time: 9060.161 - 9302.628 (242.468sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0004.mpx:10128,SEG 001 - time: 9060.240 - 9302.630 (242.389sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0004.mpx:10256,SPK 001 - time: 9060.161 - 9302.628 (242.468sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0004.mpx:11016,AI 017 - time: 9060.161 - 9302.628 (242.468sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0007.mpx:10000,LFP 001 - erased samples: 16466994 - 16467018 (64)(0.046sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0007.mpx:10256,SPK 001 - erased samples: 263470863 - 263471103 (2048)(0.092sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0007.mpx:11016,AI 017 - erased samples: 32934051 - 32934079 (64)(0.023sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0007.mpx:10000,LFP 001 - time: 11554.447 - 11803.587 (249.140sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0007.mpx:10128,SEG 001 - time: 11554.525 - 11803.322 (248.796sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0007.mpx:10256,SPK 001 - time: 11554.447 - 11803.587 (249.140sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0007.mpx:11016,AI 017 - time: 11554.447 - 11803.587 (249.140sec)
